"fnsreportdate","academicyear","programcode","programgroupyear","county","sponsorname","siteid","sitename","mealtypecode","daysservedqty","mlsservedfree","mlsservedredc","mlsservedpaid","mlsservedtotal"
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HALECREST ELEMENTARY","NSLP_LUNCH","7",731,189,607,1527
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HALECREST ELEMENTARY","NSLP_LUNCH","23",2700,835,2325,5860
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HALECREST ELEMENTARY","NSLP_LUNCH","14",1741,500,1485,3726
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HALECREST ELEMENTARY","NSLP_LUNCH","17",2228,670,1896,4794
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HARBORSIDE ELEMENTARY","NSLP_LUNCH","19",8043,1648,1297,10988
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HARBORSIDE ELEMENTARY","NSLP_LUNCH","23",9891,2040,1581,13512
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HEDENKAMP (ANNE AND WILLIAM) ELEMENTARY","NSLP_LUNCH","7",652,288,1275,2215
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HEDENKAMP (ANNE AND WILLIAM) ELEMENTARY","NSLP_LUNCH","23",2501,1172,5009,8682
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HEDENKAMP (ANNE AND WILLIAM) ELEMENTARY","NSLP_LUNCH","14",1480,709,3192,5381
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HEDENKAMP (ANNE AND WILLIAM) ELEMENTARY","NSLP_LUNCH","17",1911,928,3883,6722
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HERITAGE ELEMENTARY","NSLP_LUNCH","7",552,229,1336,2117
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HERITAGE ELEMENTARY","NSLP_LUNCH","23",2229,968,4973,8170
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HERITAGE ELEMENTARY","NSLP_LUNCH","14",1302,583,3284,5169
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HERITAGE ELEMENTARY","NSLP_LUNCH","17",1531,743,3860,6134
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HILLTOP DRIVE ELEMENTARY","NSLP_LUNCH","7",1235,427,724,2386
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HILLTOP DRIVE ELEMENTARY","NSLP_LUNCH","23",4525,1680,2617,8822
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HILLTOP DRIVE ELEMENTARY","NSLP_LUNCH","14",2377,1074,2032,5483
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"HILLTOP DRIVE ELEMENTARY","NSLP_LUNCH","17",3352,1483,2070,6905
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"JUAREZ-LINCOLN ELEMENTARY","NSLP_LUNCH","7",1749,395,825,2969
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"JUAREZ-LINCOLN ELEMENTARY","NSLP_LUNCH","23",6252,1497,2367,10116
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"JUAREZ-LINCOLN ELEMENTARY","NSLP_LUNCH","14",3515,1091,1627,6233
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"JUAREZ-LINCOLN ELEMENTARY","NSLP_LUNCH","17",4460,1306,1781,7547
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"KELLOGG (KARL H.) ELEMENTARY","NSLP_LUNCH","19",2268,901,1102,4271
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"KELLOGG (KARL H.) ELEMENTARY","NSLP_LUNCH","23",3113,1208,1487,5808
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LAUDERBACH (J. CALVIN) ELEMENTARY","NSLP_LUNCH","7",3363,532,650,4545
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LAUDERBACH (J. CALVIN) ELEMENTARY","NSLP_LUNCH","23",11163,2045,2168,15376
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LAUDERBACH (J. CALVIN) ELEMENTARY","NSLP_LUNCH","14",6628,1380,1447,9455
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LAUDERBACH (J. CALVIN) ELEMENTARY","NSLP_LUNCH","17",8180,1676,1780,11636
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LEONARDO DA VINCI SCIENCES CHARTER SCHOOL","NSLP_LUNCH","19",1032,425,676,2133
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LEONARDO DA VINCI SCIENCES CHARTER SCHOOL","NSLP_LUNCH","22",1298,459,1076,2833
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LIBERTY ELEMENTARY","NSLP_LUNCH","7",280,98,1233,1611
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LIBERTY ELEMENTARY","NSLP_LUNCH","23",1167,527,4718,6412
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LIBERTY ELEMENTARY","NSLP_LUNCH","14",629,334,2864,3827
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LIBERTY ELEMENTARY","NSLP_LUNCH","17",891,493,3921,5305
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LOMA VERDE ELEMENTARY","NSLP_LUNCH","7",1762,408,495,2665
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LOMA VERDE ELEMENTARY","NSLP_LUNCH","23",6498,1509,1250,9257
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LOMA VERDE ELEMENTARY","NSLP_LUNCH","14",3628,1181,816,5625
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LOMA VERDE ELEMENTARY","NSLP_LUNCH","17",4593,1438,949,6980
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LOS ALTOS ELEMENTARY","NSLP_LUNCH","7",1089,264,387,1740
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LOS ALTOS ELEMENTARY","NSLP_LUNCH","23",3622,945,1093,5660
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LOS ALTOS ELEMENTARY","NSLP_LUNCH","14",2172,621,756,3549
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"LOS ALTOS ELEMENTARY","NSLP_LUNCH","17",2729,677,932,4338
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"MARSHALL (THURGOOD) ELEMENTARY","NSLP_LUNCH","7",351,112,841,1304
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"MARSHALL (THURGOOD) ELEMENTARY","NSLP_LUNCH","23",1420,444,3383,5247
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"MARSHALL (THURGOOD) ELEMENTARY","NSLP_LUNCH","14",797,236,2329,3362
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"MARSHALL (THURGOOD) ELEMENTARY","NSLP_LUNCH","17",1093,295,2731,4119
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"MCMILLIN (CORKY) ELEMENTARY","NSLP_LUNCH","7",764,128,1170,2062
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"MCMILLIN (CORKY) ELEMENTARY","NSLP_LUNCH","23",2731,836,4628,8195
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"MCMILLIN (CORKY) ELEMENTARY","NSLP_LUNCH","14",1596,549,3077,5222
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"MCMILLIN (CORKY) ELEMENTARY","NSLP_LUNCH","17",1911,720,3785,6416
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"MONTGOMERY (JOHN J.) ELEMENTARY","NSLP_LUNCH","19",4227,681,456,5364
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"MONTGOMERY (JOHN J.) ELEMENTARY","NSLP_LUNCH","23",5146,893,525,6564
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"MUELLER CHARTER (ROBERT L.)","NSLP_LUNCH","6",3263,300,336,3899
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"MUELLER CHARTER (ROBERT L.)","NSLP_LUNCH","23",12560,3470,2332,18362
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"MUELLER CHARTER (ROBERT L.)","NSLP_LUNCH","19",9077,2726,1625,13428
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"MUELLER CHARTER (ROBERT L.)","NSLP_LUNCH","17",9578,2921,1545,14044
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"OLYMPIC VIEW ELEMENTARY","NSLP_LUNCH","7",725,257,1214,2196
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"OLYMPIC VIEW ELEMENTARY","NSLP_LUNCH","23",3158,1020,4890,9068
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"OLYMPIC VIEW ELEMENTARY","NSLP_LUNCH","14",1891,576,3419,5886
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"OLYMPIC VIEW ELEMENTARY","NSLP_LUNCH","17",2520,816,4112,7448
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"OTAY ELEMENTARY","NSLP_LUNCH","7",2368,556,805,3729
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"OTAY ELEMENTARY","NSLP_LUNCH","23",8323,2015,2253,12591
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"OTAY ELEMENTARY","NSLP_LUNCH","14",4795,1409,1455,7659
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"OTAY ELEMENTARY","NSLP_LUNCH","17",5867,1814,1573,9254
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"PALOMAR ELEMENTARY","NSLP_LUNCH","7",1110,309,476,1895
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"PALOMAR ELEMENTARY","NSLP_LUNCH","23",3910,1024,1424,6358
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"PALOMAR ELEMENTARY","NSLP_LUNCH","14",2331,723,897,3951
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"PALOMAR ELEMENTARY","NSLP_LUNCH","17",2800,882,962,4644
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"PARKVIEW ELEMENTARY","NSLP_LUNCH","7",434,171,397,1002
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"PARKVIEW ELEMENTARY","NSLP_LUNCH","23",2013,627,1344,3984
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"PARKVIEW ELEMENTARY","NSLP_LUNCH","14",1219,325,949,2493
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"PARKVIEW ELEMENTARY","NSLP_LUNCH","17",1678,554,1004,3236
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"RICE (LILIAN J.) ELEMENTARY","NSLP_LUNCH","7",2468,473,1065,4006
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"RICE (LILIAN J.) ELEMENTARY","NSLP_LUNCH","23",9092,1711,2667,13470
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"RICE (LILIAN J.) ELEMENTARY","NSLP_LUNCH","14",5334,1235,1778,8347
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"RICE (LILIAN J.) ELEMENTARY","NSLP_LUNCH","17",6455,1568,2094,10117
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"ROGERS (GREG) ELEMENTARY","NSLP_LUNCH","7",946,256,620,1822
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"ROGERS (GREG) ELEMENTARY","NSLP_LUNCH","23",3462,1004,1948,6414
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"ROGERS (GREG) ELEMENTARY","NSLP_LUNCH","14",2047,656,1274,3977
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"ROGERS (GREG) ELEMENTARY","NSLP_LUNCH","17",2540,805,1442,4787
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"ROHR (FRED H.) ELEMENTARY","NSLP_LUNCH","7",1072,237,471,1780
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"ROHR (FRED H.) ELEMENTARY","NSLP_LUNCH","23",3745,959,1406,6110
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"ROHR (FRED H.) ELEMENTARY","NSLP_LUNCH","14",2218,682,951,3851
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"ROHR (FRED H.) ELEMENTARY","NSLP_LUNCH","17",2757,819,974,4550
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"ROSEBANK ELEMENTARY","NSLP_LUNCH","7",1812,469,651,2932
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"ROSEBANK ELEMENTARY","NSLP_LUNCH","23",6265,1622,2250,10137
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"ROSEBANK ELEMENTARY","NSLP_LUNCH","14",3694,822,1954,6470
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"ROSEBANK ELEMENTARY","NSLP_LUNCH","17",4924,1341,1716,7981
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SABURO MURAOKA","NSLP_LUNCH","7",431,228,1414,2073
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SABURO MURAOKA","NSLP_LUNCH","23",1581,900,4998,7479
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SABURO MURAOKA","NSLP_LUNCH","14",934,593,3389,4916
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SABURO MURAOKA","NSLP_LUNCH","17",1238,778,4258,6274
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SALT CREEK ELEMENTARY","NSLP_LUNCH","7",290,165,1645,2100
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SALT CREEK ELEMENTARY","NSLP_LUNCH","23",1277,697,6412,8386
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SALT CREEK ELEMENTARY","NSLP_LUNCH","14",727,362,4288,5377
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SALT CREEK ELEMENTARY","NSLP_LUNCH","17",997,439,5316,6752
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SILVER WING ELEMENTARY","NSLP_LUNCH","7",1184,301,546,2031
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SILVER WING ELEMENTARY","NSLP_LUNCH","23",4505,1223,1468,7196
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SILVER WING ELEMENTARY","NSLP_LUNCH","14",2758,824,946,4528
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SILVER WING ELEMENTARY","NSLP_LUNCH","17",3394,1040,1157,5591
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SUNNYSIDE ELEMENTARY","NSLP_LUNCH","7",459,128,710,1297
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SUNNYSIDE ELEMENTARY","NSLP_LUNCH","23",1856,468,2512,4836
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SUNNYSIDE ELEMENTARY","NSLP_LUNCH","14",1164,261,1628,3053
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"SUNNYSIDE ELEMENTARY","NSLP_LUNCH","17",1492,373,2184,4049
