"fnsreportdate","academicyear","programcode","programgroupyear","county","sponsorname","siteid","sitename","mealtypecode","daysservedqty","mlsservedfree","mlsservedredc","mlsservedpaid","mlsservedtotal"
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"JACK & CAROL CLARK ADOLESCENT TREATMENT PROGRAM","NSLP_BREAKFAST_SEVERENEED",30,621,0,0,621
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"JACK & CAROL CLARK ADOLESCENT TREATMENT PROGRAM","NSLP_LUNCH",30,237,0,0,237
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"JACK & CAROL CLARK ADOLESCENT TREATMENT PROGRAM","NSLP_SNACK_AREAELIGIBLE",18,412,0,0,412
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"S.D.C.F.C.-SAN DIEGO CENTER FOR CHILDREN","NSLP_BREAKFAST_SEVERENEED",30,801,0,0,801
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"S.D.C.F.C.-SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH",30,320,0,0,320
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"S.D.C.F.C.-SAN DIEGO CENTER FOR CHILDREN","NSLP_SNACK_AREAELIGIBLE",30,533,0,0,533
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_BREAKFAST_SEVERENEED",18,171,47,86,304
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH",18,731,69,110,910
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"BAYSIDE BLENDED COMMUNITY SCHOOL","NSLP_BREAKFAST_SEVERENEED",22,219,0,94,313
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"BAYSIDE BLENDED COMMUNITY SCHOOL","NSLP_LUNCH",22,214,0,92,306
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CAMP CUYAMACA","NSLP_BREAKFAST",16,492,173,3580,4245
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CAMP CUYAMACA","NSLP_LUNCH",19,650,226,4360,5236
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CHOICE COMMUNITY SCHOOL","NSLP_BREAKFAST_SEVERENEED",22,296,0,76,372
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CHOICE COMMUNITY SCHOOL","NSLP_LUNCH",22,296,0,76,372
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CTEC INDEPENDENT STUDY","NSLP_LUNCH",22,161,1,54,216
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"FIRST AVENUE LITERACY COMMUNITY SCHOOL","NSLP_BREAKFAST_SEVERENEED",22,90,4,9,103
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"FIRST AVENUE LITERACY COMMUNITY SCHOOL","NSLP_LUNCH",22,137,3,10,150
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"METRO COMMUNITY SCHOOLS","NSLP_BREAKFAST_SEVERENEED",22,968,44,152,1164
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"METRO COMMUNITY SCHOOLS","NSLP_LUNCH",22,1442,78,253,1773
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"METRO TECH ACADEMY BLENDED COMMUNITY SCHOOL","NSLP_BREAKFAST_SEVERENEED",22,93,17,4,114
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"METRO TECH ACADEMY BLENDED COMMUNITY SCHOOL","NSLP_LUNCH",22,88,17,4,109
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"MIRA MESA COMMUNITY SCHOOL","NSLP_BREAKFAST_SEVERENEED",22,111,0,145,256
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"MIRA MESA COMMUNITY SCHOOL","NSLP_LUNCH",22,111,0,145,256
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"SECOND CHANCE INDEPENDENT STUDY","NSLP_LUNCH",22,231,11,63,305
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"SPORTS SCIENCE ACADEMY","NSLP_BREAKFAST_SEVERENEED",22,325,0,159,484
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"SPORTS SCIENCE ACADEMY","NSLP_LUNCH",22,325,0,159,484
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"TEEN OPTIONS INDEPENDENT STUDY","NSLP_LUNCH",22,157,0,0,157
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"THURGOOD MARSHALL COMMUNITY SCHOOL","NSLP_BREAKFAST_SEVERENEED",22,364,4,153,521
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"THURGOOD MARSHALL COMMUNITY SCHOOL","NSLP_LUNCH",22,743,5,368,1116
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"UNIVERSITY COMMUNITY SCHOOL","NSLP_BREAKFAST_SEVERENEED",22,163,0,18,181
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"UNIVERSITY COMMUNITY SCHOOL","NSLP_LUNCH",22,163,0,18,181
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"YOUTH DAY CENTER","NSLP_BREAKFAST_SEVERENEED",22,229,0,0,229
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"YOUTH DAY CENTER","NSLP_LUNCH",22,229,0,0,229
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"BARRETT","NSLP_BREAKFAST_SEVERENEED",30,1923,0,0,1923
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"BARRETT","NSLP_LUNCH",30,1893,0,0,1893
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"EAST MESA JUVENILE DETENTION FACILITY","NSLP_BREAKFAST_SEVERENEED",30,4559,0,0,4559
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"EAST MESA JUVENILE DETENTION FACILITY","NSLP_LUNCH",30,4379,0,0,4379
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"GIRLS REHABILITATION","NSLP_BREAKFAST_SEVERENEED",30,975,0,0,975
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"GIRLS REHABILITATION","NSLP_LUNCH",30,963,0,0,963
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"JUVENILE HALL","NSLP_BREAKFAST_SEVERENEED",30,5453,0,0,5453
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"JUVENILE HALL","NSLP_LUNCH",30,5519,0,0,5519
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"MOUNTAIN REGION COURT (JUVENILE RANCH FACILITY)","NSLP_BREAKFAST_SEVERENEED",30,2195,0,0,2195
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"MOUNTAIN REGION COURT (JUVENILE RANCH FACILITY)","NSLP_LUNCH",30,2156,0,0,2156
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY DEPT. OF SOCIAL SERVICES",NA,"A.B & JESSIE POLINSKY CHILDREN'S CENTER","NSLP_BREAKFAST_SEVERENEED",30,1084,0,0,1084
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","SAN DIEGO COUNTY DEPT. OF SOCIAL SERVICES",NA,"A.B & JESSIE POLINSKY CHILDREN'S CENTER","NSLP_LUNCH",30,948,0,0,948
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","YMCA OF SAN DIEGO COUNTY",NA,"CAMP MARSTON","NSLP_MILK",29,0,0,1536,1536
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","YMCA OF SAN DIEGO COUNTY",NA,"CAMP SURF","NSLP_MILK",29,0,0,432,432
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","YMCA OF SAN DIEGO COUNTY",NA,"NORTH COAST PROJECT OZ","NSLP_BREAKFAST_SEVERENEED",30,110,0,0,110
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","YMCA OF SAN DIEGO COUNTY",NA,"NORTH COAST PROJECT OZ","NSLP_LUNCH",30,103,0,0,103
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","YMCA OF SAN DIEGO COUNTY",NA,"OZ-SAN DIEGO","NSLP_BREAKFAST_SEVERENEED",30,136,0,0,136
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","YMCA OF SAN DIEGO COUNTY",NA,"OZ-SAN DIEGO","NSLP_LUNCH",30,119,0,0,119
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN YOUTH AND FAMILY SERVICES","NSLP_LUNCH",30,361,0,0,361
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-CONNIE GAYLE","NSLP_BREAKFAST_SEVERENEED",30,136,0,0,136
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-CONNIE GAYLE","NSLP_LUNCH",30,55,0,0,55
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-DEBRA LANE","NSLP_BREAKFAST_SEVERENEED",30,154,0,0,154
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-DEBRA LANE","NSLP_LUNCH",30,35,0,0,35
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-DURIAN HOUSE","NSLP_BREAKFAST_SEVERENEED",7,20,0,0,20
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-DURIAN HOUSE","NSLP_LUNCH",7,4,0,0,4
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-LUPE HOUSE","NSLP_BREAKFAST_SEVERENEED",30,111,0,0,111
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-LUPE HOUSE","NSLP_LUNCH",30,37,0,0,37
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-MEADOWLAKE","NSLP_BREAKFAST_SEVERENEED",30,59,0,0,59
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-MEADOWLAKE","NSLP_LUNCH",30,24,0,0,24
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-PINA LANE","NSLP_BREAKFAST_SEVERENEED",30,134,0,0,134
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-PINA LANE","NSLP_LUNCH",30,46,0,0,46
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-TEEN HOUSE","NSLP_BREAKFAST_SEVERENEED",30,117,0,0,117
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-TEEN HOUSE","NSLP_LUNCH",30,27,0,0,27
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-THOMSON HOUSE","NSLP_BREAKFAST_SEVERENEED",30,133,0,0,133
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW HAVEN YOUTH AND FAMILY SERVICES",NA,"NEW HAVEN-THOMSON HOUSE","NSLP_LUNCH",30,37,0,0,37
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVE, INC.","NSLP_BREAKFAST_SEVERENEED",30,375,0,0,375
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVE, INC.","NSLP_LUNCH",30,421,0,0,421
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVE, INC.","NSLP_SNACK_AREAELIGIBLE",22,229,0,0,229
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVES INC. #18","NSLP_BREAKFAST_SEVERENEED",30,789,0,0,789
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVES INC. #18","NSLP_LUNCH",30,624,0,0,624
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVES INC. #18","NSLP_SNACK_AREAELIGIBLE",22,477,0,0,477
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVES, #15","NSLP_BREAKFAST_SEVERENEED",30,159,0,0,159
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVES, #15","NSLP_LUNCH",30,78,0,0,78
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVES, #15","NSLP_SNACK_AREAELIGIBLE",22,81,0,0,81
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVES, INC #5","NSLP_BREAKFAST_SEVERENEED",30,316,0,0,316
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVES, INC #5","NSLP_LUNCH",30,107,0,0,107
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVES, INC #5","NSLP_SNACK_AREAELIGIBLE",22,213,0,0,213
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVES, INC. #16","NSLP_BREAKFAST_SEVERENEED",30,926,0,0,926
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVES, INC. #16","NSLP_LUNCH",30,823,0,0,823
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"NEW ALTERNATIVES, INC. #16","NSLP_SNACK_AREAELIGIBLE",22,455,0,0,455
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"SAN PASQUAL ACADEMY","NSLP_BREAKFAST_SEVERENEED",30,1324,0,0,1324
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"SAN PASQUAL ACADEMY","NSLP_LUNCH",30,1640,0,0,1640
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","NEW ALTERNATIVES",NA,"SAN PASQUAL ACADEMY","NSLP_SNACK_AREAELIGIBLE",22,1519,0,0,1519
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","PHOENIX HOUSE SAN DIEGO INC",NA,"PHOENIX HOUSE SAN DIEGO INC.","NSLP_BREAKFAST_SEVERENEED",30,902,0,0,902
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","PHOENIX HOUSE SAN DIEGO INC",NA,"PHOENIX HOUSE SAN DIEGO INC.","NSLP_LUNCH",30,895,0,0,895
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","PHOENIX HOUSE SAN DIEGO INC",NA,"PHOENIX HOUSE SAN DIEGO INC.","NSLP_SNACK_AREAELIGIBLE",30,657,0,0,657
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CIRCLE OF FRIENDS",NA,"CIRCLE OF FRIENDS","NSLP_BREAKFAST_SEVERENEED",30,82,0,0,82
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CIRCLE OF FRIENDS",NA,"CIRCLE OF FRIENDS","NSLP_LUNCH",30,25,0,0,25
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CIRCLE OF FRIENDS",NA,"CIRCLE OF FRIENDS II","NSLP_BREAKFAST_SEVERENEED",30,142,0,0,142
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CIRCLE OF FRIENDS",NA,"CIRCLE OF FRIENDS II","NSLP_LUNCH",30,66,0,0,66
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","ALPINE UNION ELEMENTARY",NA,"ALPINE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",12,327,100,102,529
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","ALPINE UNION ELEMENTARY",NA,"ALPINE ELEMENTARY","NSLP_LUNCH",12,853,383,685,1921
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","ALPINE UNION ELEMENTARY",NA,"BOULDER OAKS ELEMENTARY","NSLP_BREAKFAST",12,187,38,107,332
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","ALPINE UNION ELEMENTARY",NA,"BOULDER OAKS ELEMENTARY","NSLP_LUNCH",12,436,152,728,1316
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","ALPINE UNION ELEMENTARY",NA,"CREEKSIDE EARLY LEARNING CENTER","NSLP_BREAKFAST_SEVERENEED",12,281,44,101,426
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","ALPINE UNION ELEMENTARY",NA,"CREEKSIDE EARLY LEARNING CENTER","NSLP_LUNCH",12,594,173,660,1427
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","ALPINE UNION ELEMENTARY",NA,"JOAN MACQUEEN MIDDLE","NSLP_BREAKFAST_SEVERENEED",12,432,138,82,652
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","ALPINE UNION ELEMENTARY",NA,"JOAN MACQUEEN MIDDLE","NSLP_LUNCH",12,643,285,224,1152
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","ALPINE UNION ELEMENTARY",NA,"SHADOW HILLS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",12,198,69,90,357
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","ALPINE UNION ELEMENTARY",NA,"SHADOW HILLS ELEMENTARY","NSLP_LUNCH",12,481,263,674,1418
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BONSALL UNION ELEMENTARY",NA,"BONSALL ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",16,1237,227,396,1860
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BONSALL UNION ELEMENTARY",NA,"BONSALL ELEMENTARY","NSLP_LUNCH",16,3096,912,2850,6858
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BONSALL UNION ELEMENTARY",NA,"BONSALL WEST ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",16,578,77,139,794
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BONSALL UNION ELEMENTARY",NA,"BONSALL WEST ELEMENTARY","NSLP_LUNCH",16,1296,230,1531,3057
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BONSALL UNION ELEMENTARY",NA,"NORMAN L. SULLIVAN MIDDLE","NSLP_BREAKFAST_SEVERENEED",16,1131,435,333,1899
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BONSALL UNION ELEMENTARY",NA,"NORMAN L. SULLIVAN MIDDLE","NSLP_LUNCH",16,1533,492,598,2623
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BONSALL UNION ELEMENTARY",NA,"VIVIAN BANKS CHARTER","NSLP_BREAKFAST_SEVERENEED",16,566,10,14,590
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BONSALL UNION ELEMENTARY",NA,"VIVIAN BANKS CHARTER","NSLP_LUNCH",16,1110,41,162,1313
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BONSALL UNION ELEMENTARY",NA,"VIVIAN BANKS CHARTER","NSLP_SNACK_AREAELIGIBLE",16,425,0,0,425
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BORREGO SPRINGS UNIFIED",NA,"BORREGO SPRINGS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",16,1923,321,222,2466
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BORREGO SPRINGS UNIFIED",NA,"BORREGO SPRINGS ELEMENTARY","NSLP_LUNCH",16,2351,392,271,3014
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BORREGO SPRINGS UNIFIED",NA,"BORREGO SPRINGS ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",16,1719,0,0,1719
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BORREGO SPRINGS UNIFIED",NA,"BORREGO SPRINGS HIGH","NSLP_BREAKFAST_SEVERENEED",16,1059,113,240,1412
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BORREGO SPRINGS UNIFIED",NA,"BORREGO SPRINGS HIGH","NSLP_LUNCH",16,1139,121,258,1518
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BORREGO SPRINGS UNIFIED",NA,"BORREGO SPRINGS HIGH","NSLP_SNACK_AREAELIGIBLE",16,160,0,0,160
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BORREGO SPRINGS UNIFIED",NA,"BORREGO SPRINGS MIDDLE","NSLP_BREAKFAST_SEVERENEED",16,885,101,135,1121
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BORREGO SPRINGS UNIFIED",NA,"BORREGO SPRINGS MIDDLE","NSLP_LUNCH",16,1144,130,174,1448
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","BORREGO SPRINGS UNIFIED",NA,"BORREGO SPRINGS MIDDLE","NSLP_SNACK_AREAELIGIBLE",16,588,0,0,588
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"ANZA ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",12,2813,297,231,3341
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"ANZA ELEMENTARY","NSLP_LUNCH",12,5703,570,598,6871
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"ANZA ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",12,234,0,0,234
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"AVOCADO ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",12,849,94,107,1050
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"AVOCADO ELEMENTARY","NSLP_LUNCH",12,2238,449,756,3443
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"BLOSSOM VALLEY ELEMENTARY","NSLP_LUNCH",12,1204,246,676,2126
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"BOSTONIA LANGUAGE ACADEMY","NSLP_BREAKFAST_SEVERENEED",12,1578,135,102,1815
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"BOSTONIA LANGUAGE ACADEMY","NSLP_LUNCH",12,4504,744,480,5728
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"BOSTONIA LANGUAGE ACADEMY","NSLP_SNACK_AREAELIGIBLE",12,899,0,0,899
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"CAJON VALLEY MIDDLE","NSLP_BREAKFAST_SEVERENEED",12,3036,390,286,3712
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"CAJON VALLEY MIDDLE","NSLP_LUNCH",12,7631,1014,918,9563
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"CAJON VALLEY MIDDLE","NSLP_SNACK_AREAELIGIBLE",12,954,0,0,954
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"CHASE AVENUE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",12,3625,292,254,4171
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"CHASE AVENUE ELEMENTARY","NSLP_LUNCH",12,6591,790,1113,8494
2014-04-01,"2013-2014","NSLP",2014,"SAN DIEGO","CAJON VALLEY UNION",NA,"CHASE AVENUE ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",12,754,0,0,754
