"ProgramCode","ProgramGroupYear","CountyDesc","ClaimDate","Name","SiteName","MealGroupCode","MealTypeCode","DaysServedQty","MlsServedFree"
"SFSP",2017,"SAN DIEGO","2017-08-01","BOYS & GIRLS CLUB OF GREATER SAN DIEGO","SULPIZIO FAMILY BRANCH","SFSP_LUNCH","SFSP_LUNCH_VENDED",16,1024
"SFSP",2017,"SAN DIEGO","2017-08-01","BOYS & GIRLS CLUB OF GREATER SAN DIEGO","SULPIZIO FAMILY BRANCH","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",16,965
"SFSP",2017,"SAN DIEGO","2017-06-01","BOYS & GIRLS CLUB OF GREATER SAN DIEGO","WILLIAM J OAKES BRANCH","SFSP_LUNCH","SFSP_LUNCH_VENDED",12,553
"SFSP",2017,"SAN DIEGO","2017-06-01","BOYS & GIRLS CLUB OF GREATER SAN DIEGO","WILLIAM J OAKES BRANCH","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",12,1058
"SFSP",2017,"SAN DIEGO","2017-07-01","BOYS & GIRLS CLUB OF GREATER SAN DIEGO","WILLIAM J OAKES BRANCH","SFSP_LUNCH","SFSP_LUNCH_VENDED",19,886
"SFSP",2017,"SAN DIEGO","2017-07-01","BOYS & GIRLS CLUB OF GREATER SAN DIEGO","WILLIAM J OAKES BRANCH","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",19,1647
"SFSP",2017,"SAN DIEGO","2017-08-01","BOYS & GIRLS CLUB OF GREATER SAN DIEGO","WILLIAM J OAKES BRANCH","SFSP_LUNCH","SFSP_LUNCH_VENDED",19,876
"SFSP",2017,"SAN DIEGO","2017-08-01","BOYS & GIRLS CLUB OF GREATER SAN DIEGO","WILLIAM J OAKES BRANCH","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",19,1786
"SFSP",2017,"SAN DIEGO","2017-07-01","CAMP OLIVER, INC.","CAMP OLIVER","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",20,755
"SFSP",2017,"SAN DIEGO","2017-07-01","CAMP OLIVER, INC.","CAMP OLIVER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,755
"SFSP",2017,"SAN DIEGO","2017-07-01","CAMP OLIVER, INC.","CAMP OLIVER","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",20,755
"SFSP",2017,"SAN DIEGO","2017-07-01","CSU SAN DIEGO (BEST)","BEST SUMMER BRIDGE 2010","SFSP_BREAKFAST","SFSP_BREAKFAST_VENDED",26,882
"SFSP",2017,"SAN DIEGO","2017-07-01","CSU SAN DIEGO (BEST)","BEST SUMMER BRIDGE 2010","SFSP_LUNCH","SFSP_LUNCH_VENDED",26,1131
"SFSP",2017,"SAN DIEGO","2017-07-01","CSU SAN DIEGO (BEST)","BEST SUMMER BRIDGE 2010","SFSP_SUPPER","SFSP_SUPPER_VENDED",27,1131
"SFSP",2017,"SAN DIEGO","2017-08-01","CSU SAN DIEGO (BEST)","BEST SUMMER BRIDGE 2010","SFSP_BREAKFAST","SFSP_BREAKFAST_VENDED",9,171
"SFSP",2017,"SAN DIEGO","2017-08-01","CSU SAN DIEGO (BEST)","BEST SUMMER BRIDGE 2010","SFSP_LUNCH","SFSP_LUNCH_VENDED",9,408
"SFSP",2017,"SAN DIEGO","2017-08-01","CSU SAN DIEGO (BEST)","BEST SUMMER BRIDGE 2010","SFSP_SUPPER","SFSP_SUPPER_VENDED",8,370
"SFSP",2017,"SAN DIEGO","2017-06-01","ESCONDIDO UNION HIGH","DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",15,1542
"SFSP",2017,"SAN DIEGO","2017-06-01","ESCONDIDO UNION HIGH","ESCONDIDO HIGH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",15,2479
"SFSP",2017,"SAN DIEGO","2017-06-01","ESCONDIDO UNION HIGH","ESCONDIDO HIGH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",15,6741
"SFSP",2017,"SAN DIEGO","2017-07-01","ESCONDIDO UNION HIGH","ESCONDIDO HIGH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",6,1178
"SFSP",2017,"SAN DIEGO","2017-07-01","ESCONDIDO UNION HIGH","ESCONDIDO HIGH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",6,2764
"SFSP",2017,"SAN DIEGO","2017-06-01","ESCONDIDO UNION HIGH","GROVE PARK","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",3,132
"SFSP",2017,"SAN DIEGO","2017-07-01","ESCONDIDO UNION HIGH","GROVE PARK","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",11,786
"SFSP",2017,"SAN DIEGO","2017-08-01","ESCONDIDO UNION HIGH","GROVE PARK","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",4,228
"SFSP",2017,"SAN DIEGO","2017-06-01","ESCONDIDO UNION HIGH","ORANGE GLEN HIGH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",15,367
"SFSP",2017,"SAN DIEGO","2017-06-01","ESCONDIDO UNION HIGH","ORANGE GLEN HIGH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",15,1569
"SFSP",2017,"SAN DIEGO","2017-07-01","ESCONDIDO UNION HIGH","ORANGE GLEN HIGH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",3,13
"SFSP",2017,"SAN DIEGO","2017-07-01","ESCONDIDO UNION HIGH","ORANGE GLEN HIGH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",3,96
"SFSP",2017,"SAN DIEGO","2017-06-01","ESCONDIDO UNION HIGH","SAN PASQUAL HIGH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",15,868
"SFSP",2017,"SAN DIEGO","2017-07-01","ESCONDIDO UNION HIGH","SAN PASQUAL HIGH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",3,42
"SFSP",2017,"SAN DIEGO","2017-06-01","ESCONDIDO UNION HIGH","VALLEY HIGH (CONTINUATION)","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",15,1128
"SFSP",2017,"SAN DIEGO","2017-07-01","ESCONDIDO UNION HIGH","VALLEY HIGH (CONTINUATION)","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",3,104
"SFSP",2017,"SAN DIEGO","2017-06-01","ESCONDIDO UNION HIGH","WASHINGTON PARK CENTER","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",4,470
"SFSP",2017,"SAN DIEGO","2017-06-01","ESCONDIDO UNION HIGH","WASHINGTON PARK CENTER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",4,1126
"SFSP",2017,"SAN DIEGO","2017-07-01","ESCONDIDO UNION HIGH","WASHINGTON PARK CENTER","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",20,1963
"SFSP",2017,"SAN DIEGO","2017-07-01","ESCONDIDO UNION HIGH","WASHINGTON PARK CENTER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,3674
"SFSP",2017,"SAN DIEGO","2017-08-01","ESCONDIDO UNION HIGH","WASHINGTON PARK CENTER","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",6,516
"SFSP",2017,"SAN DIEGO","2017-08-01","ESCONDIDO UNION HIGH","WASHINGTON PARK CENTER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",6,1141
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","BARONA RECREATION CENTER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",2,90
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","BORREGO SPRINGS BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",16,105
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","BORREGO SPRINGS BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",13,266
"SFSP",2017,"SAN DIEGO","2017-08-01","FEEDING AMERICA SAN DIEGO","BORREGO SPRINGS BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",15,193
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","BOYS AND GIRLS CLUB SAN MARCOS","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",11,1969
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","BOYS AND GIRLS CLUB SAN MARCOS","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",20,4958
"SFSP",2017,"SAN DIEGO","2017-08-01","FEEDING AMERICA SAN DIEGO","BOYS AND GIRLS CLUB SAN MARCOS","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",14,3484
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","CASTLE PARK ELEMENTARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",16,1683
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","CASTLE PARK ELEMENTARY","SFSP_SNACK_AM","SFSP_SNACK_AM_VENDED",15,1586
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","IIPAY NATION OF SANTA YSABEL","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",12,60
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","IIPAY NATION OF SANTA YSABEL","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",10,52
"SFSP",2017,"SAN DIEGO","2017-08-01","FEEDING AMERICA SAN DIEGO","IIPAY NATION OF SANTA YSABEL","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",3,20
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","JACUMBA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",16,130
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","JACUMBA BRANCH LIBRARY","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",11,67
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","JACUMBA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",16,177
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","JACUMBA BRANCH LIBRARY","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",19,85
"SFSP",2017,"SAN DIEGO","2017-08-01","FEEDING AMERICA SAN DIEGO","JACUMBA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",15,152
"SFSP",2017,"SAN DIEGO","2017-08-01","FEEDING AMERICA SAN DIEGO","JACUMBA BRANCH LIBRARY","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",15,39
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","JULIAN BRANCH LIBRARY","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",12,342
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","JULIAN BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",16,493
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","JULIAN BRANCH LIBRARY","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",3,64
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","JULIAN BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,215
"SFSP",2017,"SAN DIEGO","2017-08-01","FEEDING AMERICA SAN DIEGO","JULIAN BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",4,32
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","LINCOLN ACRES BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",16,351
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","LINCOLN ACRES BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",11,314
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","MESA GRANDE INDIAN HOUSING AUTHORITY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",16,76
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","MESA GRANDE INDIAN HOUSING AUTHORITY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",17,90
"SFSP",2017,"SAN DIEGO","2017-08-01","FEEDING AMERICA SAN DIEGO","MESA GRANDE INDIAN HOUSING AUTHORITY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",9,51
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","MESA GRANDE INDIAN HOUSING AUTHORITY SITE 2","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",16,1
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","NORTH COUNTY HEALTH SERVICES RAMONA HEALTH CENTER","SFSP_BREAKFAST","SFSP_BREAKFAST_VENDED",12,40
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","NORTH COUNTY HEALTH SERVICES RAMONA HEALTH CENTER","SFSP_BREAKFAST","SFSP_BREAKFAST_VENDED",5,17
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","NORTH COUNTY HEALTH SERVICES SAN MARCOS","SFSP_LUNCH","SFSP_LUNCH_VENDED",18,502
"SFSP",2017,"SAN DIEGO","2017-08-01","FEEDING AMERICA SAN DIEGO","NORTH COUNTY HEALTH SERVICES SAN MARCOS","SFSP_LUNCH","SFSP_LUNCH_VENDED",9,271
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","PALA SPORTS COMPLEX","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",1,28
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","RAMONA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",16,673
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","RAMONA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",19,810
"SFSP",2017,"SAN DIEGO","2017-08-01","FEEDING AMERICA SAN DIEGO","RAMONA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",14,347
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","RINCON BALL FIELDS","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",16,36
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","RINCON BALL FIELDS","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",1,29
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","SAN PASQUAL BALLFIELDS","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",16,24
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","SANTA YSABEL BALL FIELDS","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",1,29
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","VALLEY CENTER BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",16,392
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","VALLEY CENTER BRANCH LIBRARY","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",11,317
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","VALLEY CENTER BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,701
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","VALLEY CENTER BRANCH LIBRARY","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",20,511
"SFSP",2017,"SAN DIEGO","2017-08-01","FEEDING AMERICA SAN DIEGO","VALLEY CENTER BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",4,144
"SFSP",2017,"SAN DIEGO","2017-08-01","FEEDING AMERICA SAN DIEGO","VALLEY CENTER BRANCH LIBRARY","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",4,66
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","VIEJAS RECREATION CENTER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",16,50
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","VISTA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",16,1805
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","VISTA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",20,2473
"SFSP",2017,"SAN DIEGO","2017-08-01","FEEDING AMERICA SAN DIEGO","VISTA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",4,400
"SFSP",2017,"SAN DIEGO","2017-06-01","FEEDING AMERICA SAN DIEGO","VIVIAN BANKS CHARTER SCHOOL","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",16,274
"SFSP",2017,"SAN DIEGO","2017-07-01","FEEDING AMERICA SAN DIEGO","VIVIAN BANKS CHARTER SCHOOL","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,390
"SFSP",2017,"SAN DIEGO","2017-08-01","FEEDING AMERICA SAN DIEGO","VIVIAN BANKS CHARTER SCHOOL","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",9,162
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","1ST SAMOAN CONGREGATIONAL CHURCH","SFSP_LUNCH","SFSP_LUNCH_VENDED",10,469
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","1ST SAMOAN CONGREGATIONAL CHURCH","SFSP_LUNCH","SFSP_LUNCH_VENDED",15,503
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","CABRILLO NATIONAL MONUMENT","SFSP_LUNCH","SFSP_LUNCH_VENDED",10,176
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","CABRILLO NATIONAL MONUMENT","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",10,112
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","CABRILLO NATIONAL MONUMENT","SFSP_LUNCH","SFSP_LUNCH_VENDED",2,48
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","CABRILLO NATIONAL MONUMENT","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",2,48
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","CAMPO EDUCATIONAL CENTER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",10,300
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","CAMPO EDUCATIONAL CENTER","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",18,300
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","CAMPO EDUCATIONAL CENTER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,320
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","CAMPO EDUCATIONAL CENTER","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",14,320
"SFSP",2017,"SAN DIEGO","2017-08-01","HEAVEN'S WINDOWS","CAMPO EDUCATIONAL CENTER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",15,330
"SFSP",2017,"SAN DIEGO","2017-08-01","HEAVEN'S WINDOWS","CAMPO EDUCATIONAL CENTER","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",15,305
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","CASA DE ORO LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",10,137
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","CASA DE ORO LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",19,378
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","CHULA VISTA PRESBYTERIAN PRESCHOOL","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",10,752
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","CHULA VISTA PRESBYTERIAN PRESCHOOL","SFSP_LUNCH","SFSP_LUNCH_VENDED",2,59
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","CHULA VISTA PRESBYTERIAN PRESCHOOL","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",11,727
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","CITRONICA ONE APARTMENTS","SFSP_LUNCH","SFSP_LUNCH_VENDED",10,74
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","CITRONICA ONE APARTMENTS","SFSP_LUNCH","SFSP_LUNCH_VENDED",8,53
"SFSP",2017,"SAN DIEGO","2017-08-01","HEAVEN'S WINDOWS","CITRONICA ONE APARTMENTS","SFSP_LUNCH","SFSP_LUNCH_VENDED",11,131
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","COMMUNITY CONGREGATIONAL PRESCHOOL","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",18,775
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","COMMUNITY CONGREGATIONAL PRESCHOOL","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",9,286
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","EAST COUNTY COMMUNITY CENTER SPRING VALLEY","SFSP_LUNCH","SFSP_LUNCH_VENDED",10,75
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","EAST COUNTY COMMUNITY CENTER SPRING VALLEY","SFSP_LUNCH","SFSP_LUNCH_VENDED",18,243
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","HOLLYWOOD PALMS APARTMENTS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",18,47
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","HOLLYWOOD PALMS APARTMENTS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",6,123
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","METRO AREA ADVISORY COMMITTEE (DIFFERENCT FROM HONEY BEE)","SFSP_LUNCH","SFSP_LUNCH_VENDED",10,99
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","METRO AREA ADVISORY COMMITTEE (DIFFERENCT FROM HONEY BEE)","SFSP_LUNCH","SFSP_LUNCH_VENDED",18,315
"SFSP",2017,"SAN DIEGO","2017-08-01","HEAVEN'S WINDOWS","METRO AREA ADVISORY COMMITTEE (DIFFERENCT FROM HONEY BEE)","SFSP_LUNCH","SFSP_LUNCH_VENDED",1,14
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","METRO VILLAS APARTMENTS","SFSP_LUNCH","SFSP_LUNCH_VENDED",10,66
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","METRO VILLAS APARTMENTS","SFSP_LUNCH","SFSP_LUNCH_VENDED",10,167
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","METRO VILLAS APARTMENTS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",10,304
"SFSP",2017,"SAN DIEGO","2017-08-01","HEAVEN'S WINDOWS","METRO VILLAS APARTMENTS","SFSP_LUNCH","SFSP_LUNCH_VENDED",7,306
"SFSP",2017,"SAN DIEGO","2017-08-01","HEAVEN'S WINDOWS","METRO VILLAS APARTMENTS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",7,313
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","MT. ERIE BAPTIST CHURCH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",2,48
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","MT. ERIE BAPTIST CHURCH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",5,97
"SFSP",2017,"SAN DIEGO","2017-08-01","HEAVEN'S WINDOWS","MT. ERIE BAPTIST CHURCH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",4,75
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","PROJECT ACCESS","SFSP_LUNCH","SFSP_LUNCH_VENDED",10,99
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","PROJECT ACCESS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",18,174
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","PROJECT ACCESS","SFSP_LUNCH","SFSP_LUNCH_VENDED",16,349
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","PROJECT ACCESS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",16,350
"SFSP",2017,"SAN DIEGO","2017-08-01","HEAVEN'S WINDOWS","PROJECT ACCESS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",18,445
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","REFLECTIONS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",18,924
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","REFLECTIONS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",16,1101
"SFSP",2017,"SAN DIEGO","2017-08-01","HEAVEN'S WINDOWS","REFLECTIONS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",11,762
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","SPRING VALLEY REC CLUB","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",12,717
"SFSP",2017,"SAN DIEGO","2017-08-01","HEAVEN'S WINDOWS","SPRING VALLEY REC CLUB","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",6,232
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","SYHC-WIC CHULA VISTA","SFSP_LUNCH","SFSP_LUNCH_VENDED",10,78
"SFSP",2017,"SAN DIEGO","2017-07-01","HEAVEN'S WINDOWS","SYHC-WIC CHULA VISTA","SFSP_LUNCH","SFSP_LUNCH_VENDED",3,45
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","VICTORY OUTREACH","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",10,202
"SFSP",2017,"SAN DIEGO","2017-06-01","HEAVEN'S WINDOWS","VICTORY OUTREACH","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",18,108
