"ProgramCode","ProgramGroupYear","CountyDesc","ClaimDate","Name","SiteName","MealGroupCode","MealTypeCode","DaysServedQty","MlsServedFree"
"SSFO",2018,"SAN DIEGO","2017-10-01","LA MESA-SPRING VALLEY","AVONDALE ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,582
"SSFO",2018,"SAN DIEGO","2017-10-01","LA MESA-SPRING VALLEY","AVONDALE ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",10,691
"SSFO",2018,"SAN DIEGO","2017-10-01","LA MESA-SPRING VALLEY","LA MESA DALE ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,450
"SSFO",2018,"SAN DIEGO","2017-10-01","LA MESA-SPRING VALLEY","LA MESA DALE ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",10,591
"SSFO",2018,"SAN DIEGO","2017-10-01","LA MESA-SPRING VALLEY","LEMON AVENUE ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,701
"SSFO",2018,"SAN DIEGO","2017-10-01","LA MESA-SPRING VALLEY","LEMON AVENUE ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",10,1032
"SSFO",2018,"SAN DIEGO","2017-10-01","LA MESA-SPRING VALLEY","LOMA ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,626
"SSFO",2018,"SAN DIEGO","2017-10-01","LA MESA-SPRING VALLEY","LOMA ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",10,607
"SSFO",2018,"SAN DIEGO","2017-10-01","LA MESA-SPRING VALLEY","SPRING VALLEY ACADEMY","SSFO_LUNCH","SSFO_LUNCH",10,356
"SSFO",2018,"SAN DIEGO","2017-10-01","LA MESA-SPRING VALLEY","SPRING VALLEY ACADEMY","SSFO_SNACKPM","SSFO_SNACKPM",10,390
"SSFO",2018,"SAN DIEGO","2017-12-01","SAN DIEGO UNIFIED","AMERICA'S FINEST CHARTER","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",9,460
"SSFO",2018,"SAN DIEGO","2017-12-01","SAN DIEGO UNIFIED","AMERICA'S FINEST CHARTER","SSFO_LUNCH","SSFO_LUNCH",9,452
"SSFO",2018,"SAN DIEGO","2018-01-01","SAN DIEGO UNIFIED","CITY HEIGHTS REC CENTER","SSFO_LUNCH","SSFO_LUNCH",8,185
"SSFO",2018,"SAN DIEGO","2018-01-01","SAN DIEGO UNIFIED","CITY HEIGHTS REC CENTER","SSFO_SNACKPM","SSFO_SNACKPM",8,197
"SSFO",2018,"SAN DIEGO","2018-01-01","SAN DIEGO UNIFIED","COLINA DEL SOL PARK & REC","SSFO_LUNCH","SSFO_LUNCH",8,564
"SSFO",2018,"SAN DIEGO","2018-01-01","SAN DIEGO UNIFIED","COLINA DEL SOL PARK & REC","SSFO_SNACKPM","SSFO_SNACKPM",8,200
"SSFO",2018,"SAN DIEGO","2018-01-01","SAN DIEGO UNIFIED","COPLEY YMCA","SSFO_LUNCH","SSFO_LUNCH",8,640
"SSFO",2018,"SAN DIEGO","2018-01-01","SAN DIEGO UNIFIED","COPLEY YMCA","SSFO_SNACKPM","SSFO_SNACKPM",8,1160
"SSFO",2018,"SAN DIEGO","2018-01-01","SAN DIEGO UNIFIED","NORTH PARK REC CENTER","SSFO_LUNCH","SSFO_LUNCH",8,200
"SSFO",2018,"SAN DIEGO","2018-01-01","SAN DIEGO UNIFIED","NORTH PARK REC CENTER","SSFO_SNACKPM","SSFO_SNACKPM",8,200
"SSFO",2018,"SAN DIEGO","2018-03-01","LA MESA-SPRING VALLEY","BANCROFT ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",4,202
"SSFO",2018,"SAN DIEGO","2018-03-01","LA MESA-SPRING VALLEY","HIGHLANDS ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",4,173
"SSFO",2018,"SAN DIEGO","2018-03-01","LA MESA-SPRING VALLEY","LA MESA DALE ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",4,161
"SSFO",2018,"SAN DIEGO","2018-03-01","LA MESA-SPRING VALLEY","MURDOCK ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",4,217
"SSFO",2018,"SAN DIEGO","2018-03-01","LA MESA-SPRING VALLEY","SPRING VALLEY ACADEMY","SSFO_SNACKPM","SSFO_SNACKPM",4,51
"SSFO",2018,"SAN DIEGO","2018-03-01","SAN DIEGO UNIFIED","CITY HEIGHTS REC CENTER","SSFO_LUNCH","SSFO_LUNCH",4,96
"SSFO",2018,"SAN DIEGO","2018-03-01","SAN DIEGO UNIFIED","CITY HEIGHTS REC CENTER","SSFO_SNACKPM","SSFO_SNACKPM",4,108
"SSFO",2018,"SAN DIEGO","2018-03-01","SAN DIEGO UNIFIED","COLINA DEL SOL PARK & REC","SSFO_LUNCH","SSFO_LUNCH",4,200
"SSFO",2018,"SAN DIEGO","2018-03-01","SAN DIEGO UNIFIED","COLINA DEL SOL PARK & REC","SSFO_SNACKPM","SSFO_SNACKPM",4,135
"SSFO",2018,"SAN DIEGO","2018-03-01","SAN DIEGO UNIFIED","COPLEY YMCA","SSFO_LUNCH","SSFO_LUNCH",5,690
"SSFO",2018,"SAN DIEGO","2018-03-01","SAN DIEGO UNIFIED","COPLEY YMCA","SSFO_SNACKPM","SSFO_SNACKPM",5,690
"SSFO",2018,"SAN DIEGO","2018-03-01","SAN DIEGO UNIFIED","NORTH PARK REC CENTER","SSFO_LUNCH","SSFO_LUNCH",4,100
"SSFO",2018,"SAN DIEGO","2018-03-01","SAN DIEGO UNIFIED","NORTH PARK REC CENTER","SSFO_SNACKPM","SSFO_SNACKPM",4,100
"SSFO",2018,"SAN DIEGO","2018-04-01","LA MESA-SPRING VALLEY","BANCROFT ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",5,286
"SSFO",2018,"SAN DIEGO","2018-04-01","LA MESA-SPRING VALLEY","HIGHLANDS ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",5,244
"SSFO",2018,"SAN DIEGO","2018-04-01","LA MESA-SPRING VALLEY","LA MESA DALE ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",5,239
"SSFO",2018,"SAN DIEGO","2018-04-01","LA MESA-SPRING VALLEY","MURDOCK ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",5,373
"SSFO",2018,"SAN DIEGO","2018-04-01","LA MESA-SPRING VALLEY","SPRING VALLEY ACADEMY","SSFO_SNACKPM","SSFO_SNACKPM",5,108
"SSFO",2018,"SAN DIEGO","2018-04-01","SAN DIEGO UNIFIED","CITY HEIGHTS REC CENTER","SSFO_LUNCH","SSFO_LUNCH",18,629
"SSFO",2018,"SAN DIEGO","2018-04-01","SAN DIEGO UNIFIED","CITY HEIGHTS REC CENTER","SSFO_SNACKPM","SSFO_SNACKPM",18,654
"SSFO",2018,"SAN DIEGO","2018-04-01","SAN DIEGO UNIFIED","COLINA DEL SOL PARK & REC","SSFO_LUNCH","SSFO_LUNCH",18,1220
"SSFO",2018,"SAN DIEGO","2018-04-01","SAN DIEGO UNIFIED","COLINA DEL SOL PARK & REC","SSFO_SNACKPM","SSFO_SNACKPM",18,1245
"SSFO",2018,"SAN DIEGO","2018-04-01","SAN DIEGO UNIFIED","COPLEY YMCA","SSFO_LUNCH","SSFO_LUNCH",18,1523
"SSFO",2018,"SAN DIEGO","2018-04-01","SAN DIEGO UNIFIED","COPLEY YMCA","SSFO_SNACKPM","SSFO_SNACKPM",18,1670
"SSFO",2018,"SAN DIEGO","2018-04-01","SAN DIEGO UNIFIED","NORTH PARK REC CENTER","SSFO_LUNCH","SSFO_LUNCH",18,447
"SSFO",2018,"SAN DIEGO","2018-04-01","SAN DIEGO UNIFIED","NORTH PARK REC CENTER","SSFO_SNACKPM","SSFO_SNACKPM",18,444
"SSFO",2018,"SAN DIEGO","2018-06-01","CAJON VALLEY UNION","CHASE AVENUE ELEMENTARY","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",5,822
"SSFO",2018,"SAN DIEGO","2018-06-01","CAJON VALLEY UNION","CHASE AVENUE ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,979
"SSFO",2018,"SAN DIEGO","2018-06-01","CAJON VALLEY UNION","EL CAJON PUBLIC LIBRARY","SSFO_LUNCH","SSFO_LUNCH",10,1851
"SSFO",2018,"SAN DIEGO","2018-06-01","CAJON VALLEY UNION","EL CAJON PUBLIC LIBRARY","SSFO_SNACKPM","SSFO_SNACKPM",8,1239
"SSFO",2018,"SAN DIEGO","2018-06-01","CAJON VALLEY UNION","GREENFIELD MIDDLE","SSFO_LUNCH","SSFO_LUNCH",10,596
"SSFO",2018,"SAN DIEGO","2018-06-01","CAJON VALLEY UNION","JF KENNEDY PARK","SSFO_LUNCH","SSFO_LUNCH",10,999
"SSFO",2018,"SAN DIEGO","2018-06-01","CAJON VALLEY UNION","JOHNSON ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,351
"SSFO",2018,"SAN DIEGO","2018-06-01","CAJON VALLEY UNION","LEXINGTON ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,374
"SSFO",2018,"SAN DIEGO","2018-06-01","CAJON VALLEY UNION","NARANCA ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,368
"SSFO",2018,"SAN DIEGO","2018-06-01","CAJON VALLEY UNION","RENETTE PARK COMMUNITY CENTER","SSFO_LUNCH","SSFO_LUNCH",10,737
"SSFO",2018,"SAN DIEGO","2018-06-01","CHULA VISTA ELEMENTARY","CITY OF CHULA VISTA CIVIC CENTER LIBRARY","SSFO_LUNCH","SSFO_LUNCH",19,738
"SSFO",2018,"SAN DIEGO","2018-06-01","CHULA VISTA ELEMENTARY","CITY OF CHULA VISTA CIVIC CENTER LIBRARY","SSFO_SNACKPM","SSFO_SNACKPM",19,175
"SSFO",2018,"SAN DIEGO","2018-06-01","CHULA VISTA ELEMENTARY","CITY OF CHULA VISTA SOUTH CV LIBRARY","SSFO_LUNCH","SSFO_LUNCH",19,950
"SSFO",2018,"SAN DIEGO","2018-06-01","CHULA VISTA ELEMENTARY","CITY OF CHULA VISTA SOUTH CV LIBRARY","SSFO_SNACKPM","SSFO_SNACKPM",19,316
"SSFO",2018,"SAN DIEGO","2018-06-01","CHULA VISTA ELEMENTARY","HILLTOP DRIVE ELEMENTARY","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,1062
"SSFO",2018,"SAN DIEGO","2018-06-01","CHULA VISTA ELEMENTARY","HILLTOP DRIVE ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",15,1160
"SSFO",2018,"SAN DIEGO","2018-06-01","CHULA VISTA ELEMENTARY","PALOMAR ELEMENTARY","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,1679
"SSFO",2018,"SAN DIEGO","2018-06-01","CHULA VISTA ELEMENTARY","PALOMAR ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",15,1738
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION HIGH","DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE","SSFO_LUNCH","SSFO_LUNCH",15,1151
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION HIGH","ESCONDIDO HIGH","SSFO_LUNCH","SSFO_LUNCH",12,870
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION HIGH","GROVE PARK","SSFO_LUNCH","SSFO_LUNCH",6,535
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION HIGH","ORANGE GLEN HIGH","SSFO_LUNCH","SSFO_LUNCH",12,1334
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION HIGH","SAN PASQUAL HIGH","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",12,2776
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION HIGH","SAN PASQUAL HIGH","SSFO_LUNCH","SSFO_LUNCH",12,6240
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION HIGH","SPECIAL EDUCATION TRANSITION CLASS","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",12,286
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION HIGH","SPECIAL EDUCATION TRANSITION CLASS","SSFO_LUNCH","SSFO_LUNCH",12,342
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION HIGH","VALLEY HIGH (CONTINUATION)","SSFO_LUNCH","SSFO_LUNCH",12,528
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION HIGH","WASHINGTON PARK CENTER","SSFO_BREAKFAST","SSFO_BREAKFAST",15,1429
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION HIGH","WASHINGTON PARK CENTER","SSFO_LUNCH","SSFO_LUNCH",15,3039
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION","JUNIPER ELEMENTARY","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",8,1092
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION","JUNIPER ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",8,1700
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION","LINCOLN ELEMENTARY","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",10,1056
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION","LINCOLN ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,2153
"SSFO",2018,"SAN DIEGO","2018-06-01","ESCONDIDO UNION","ROCK SPRINGS ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,1442
"SSFO",2018,"SAN DIEGO","2018-06-01","FALLBROOK UNION ELEMENTARY","FALLBROOK STEM ACADEMY","SSFO_LUNCH","SSFO_LUNCH",18,4098
"SSFO",2018,"SAN DIEGO","2018-06-01","FALLBROOK UNION ELEMENTARY","FALLBROOK STEM ACADEMY","SSFO_SNACKAM","SSFO_SNACKAM",18,4536
"SSFO",2018,"SAN DIEGO","2018-06-01","FALLBROOK UNION ELEMENTARY","LA PALOMA ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",8,922
"SSFO",2018,"SAN DIEGO","2018-06-01","FALLBROOK UNION ELEMENTARY","NORTH COUNTY BOYS AND GIRLS CLUB","SSFO_LUNCH","SSFO_LUNCH",15,1517
"SSFO",2018,"SAN DIEGO","2018-06-01","FALLBROOK UNION HIGH","FALLBROOK HIGH","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,980
"SSFO",2018,"SAN DIEGO","2018-06-01","FALLBROOK UNION HIGH","FALLBROOK HIGH","SSFO_LUNCH","SSFO_LUNCH",15,3857
"SSFO",2018,"SAN DIEGO","2018-06-01","FALLBROOK UNION HIGH","IVY HIGH (CONTINUATION)","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,181
"SSFO",2018,"SAN DIEGO","2018-06-01","FALLBROOK UNION HIGH","IVY HIGH (CONTINUATION)","SSFO_LUNCH","SSFO_LUNCH",15,367
"SSFO",2018,"SAN DIEGO","2018-06-01","FALLBROOK UNION HIGH","VALLECITOS ELEMENTARY SCHOOL DIST","SSFO_LUNCH","SSFO_LUNCH",15,279
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","BOYS AND GIRLS CLUB OF EAST COUNTY","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",11,440
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","BOYS AND GIRLS CLUB OF EAST COUNTY","SSFO_LUNCH","SSFO_LUNCH",11,1345
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","BOYS AND GIRLS CLUB SANTEE","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",10,510
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","BOYS AND GIRLS CLUB SANTEE","SSFO_LUNCH","SSFO_LUNCH",10,653
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","CHAPARRAL HIGH","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,436
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","CHAPARRAL HIGH","SSFO_LUNCH","SSFO_LUNCH",15,835
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","EL CAJON VALLEY HIGH","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,2134
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","EL CAJON VALLEY HIGH","SSFO_LUNCH","SSFO_LUNCH",15,7911
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","EL CAPITAN HIGH","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,770
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","EL CAPITAN HIGH","SSFO_LUNCH","SSFO_LUNCH",15,2193
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","GRANITE HILLS HIGH","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,1260
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","GRANITE HILLS HIGH","SSFO_LUNCH","SSFO_LUNCH",15,5020
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","GROSSMONT HIGH","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,2713
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","GROSSMONT HIGH","SSFO_LUNCH","SSFO_LUNCH",15,7132
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","HELIX HIGH","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,1356
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","HELIX HIGH","SSFO_LUNCH","SSFO_LUNCH",15,3149
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","HILTON HEAD COUNTY PARK","SSFO_LUNCH","SSFO_LUNCH",10,1292
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","LAKESIDE CLUBHOUSE","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",7,360
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","LAKESIDE CLUBHOUSE","SSFO_LUNCH","SSFO_LUNCH",7,351
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","LEMON GROVE REC CENTER","SSFO_BREAKFAST","SSFO_BREAKFAST",10,1020
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","LEMON GROVE REC CENTER","SSFO_LUNCH","SSFO_LUNCH",10,2930
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","LITERACY FIRST CHARTER","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",5,150
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","LITERACY FIRST CHARTER","SSFO_LUNCH","SSFO_LUNCH",5,150
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","MONTE VISTA HIGH","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,1449
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","MONTE VISTA HIGH","SSFO_LUNCH","SSFO_LUNCH",15,4715
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","MOUNT MIGUEL HIGH","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,644
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","MOUNT MIGUEL HIGH","SSFO_LUNCH","SSFO_LUNCH",15,3349
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","REACH ACADEMY","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,788
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","REACH ACADEMY","SSFO_LUNCH","SSFO_LUNCH",15,789
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","SANTANA HIGH","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,1102
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","SANTANA HIGH","SSFO_LUNCH","SSFO_LUNCH",15,1948
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","SANTEE RECREATION CENTER","SSFO_LUNCH","SSFO_LUNCH",13,485
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","SANTEE RECREATION CENTER","SSFO_SNACKPM","SSFO_SNACKPM",13,485
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","STEELE CANYON HIGH","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,420
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","STEELE CANYON HIGH","SSFO_LUNCH","SSFO_LUNCH",15,1393
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","VALHALLA HIGH","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,990
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","VALHALLA HIGH","SSFO_LUNCH","SSFO_LUNCH",15,3832
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","WOODGLEN VISTA APARTMENTS","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",10,72
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","WOODGLEN VISTA APARTMENTS","SSFO_LUNCH","SSFO_LUNCH",10,117
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","YMCA - LA MESA","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",10,1727
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","YMCA - LA MESA","SSFO_LUNCH","SSFO_LUNCH",10,1510
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","YMCA - MCGRATH","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",10,1206
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","YMCA - MCGRATH","SSFO_LUNCH","SSFO_LUNCH",10,888
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","YMCA - SANTEE","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",10,1718
"SSFO",2018,"SAN DIEGO","2018-06-01","GROSSMONT UNION HIGH","YMCA - SANTEE","SSFO_LUNCH","SSFO_LUNCH",10,1540
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","CASA DE ORO ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,352
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","CASA DE ORO ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",10,617
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","LA PRESA ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,330
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","LA PRESA ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",10,412
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","MARYLAND AVENUE ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,65
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","RANCHO ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,93
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","ROLANDO ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,383
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","ROLANDO ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",10,455
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","SPRING VALLEY ACADEMY","SSFO_LUNCH","SSFO_LUNCH",10,563
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","SPRING VALLEY ACADEMY","SSFO_SNACKPM","SSFO_SNACKPM",10,267
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","SPRING VALLEY COMMUNITY CENTER","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",10,426
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","SPRING VALLEY COMMUNITY CENTER","SSFO_LUNCH","SSFO_LUNCH",10,509
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","SPRING VALLEY LIBRARY","SSFO_LUNCH","SSFO_LUNCH",10,436
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","SWEETWATER SPRINGS ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,417
"SSFO",2018,"SAN DIEGO","2018-06-01","LA MESA-SPRING VALLEY","SWEETWATER SPRINGS ELEMENTARY","SSFO_SNACKPM","SSFO_SNACKPM",10,429
"SSFO",2018,"SAN DIEGO","2018-06-01","LAKESIDE UNION ELEMENTARY","LAKESIDE MIDDLE","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",7,997
"SSFO",2018,"SAN DIEGO","2018-06-01","LAKESIDE UNION ELEMENTARY","LAKESIDE MIDDLE","SSFO_LUNCH","SSFO_LUNCH",7,880
"SSFO",2018,"SAN DIEGO","2018-06-01","LAKESIDE UNION ELEMENTARY","LEMON CREST ELEMENTARY","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",4,210
"SSFO",2018,"SAN DIEGO","2018-06-01","LAKESIDE UNION ELEMENTARY","LEMON CREST ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",4,261
"SSFO",2018,"SAN DIEGO","2018-06-01","LEMON GROVE","SAN ALTOS ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",5,183
"SSFO",2018,"SAN DIEGO","2018-06-01","LEMON GROVE","VISTA LA MESA ACADEMY","SSFO_LUNCH","SSFO_LUNCH",5,66
"SSFO",2018,"SAN DIEGO","2018-06-01","MOUNTAIN EMPIRE UNIFIED","CAMPO ELEMENTARY","SSFO_LUNCH","SSFO_LUNCH",10,230
"SSFO",2018,"SAN DIEGO","2018-06-01","OCEANSIDE UNIFIED","ABBY REINKE YOUTH CENTER","SSFO_BREAKFAST","SSFO_BREAKFAST_SEVERENEED",15,814
"SSFO",2018,"SAN DIEGO","2018-06-01","OCEANSIDE UNIFIED","ABBY REINKE YOUTH CENTER","SSFO_LUNCH","SSFO_LUNCH",15,1169
"SSFO",2018,"SAN DIEGO","2018-06-01","OCEANSIDE UNIFIED","BALDERRAMA PARK","SSFO_BREAKFAST","SSFO_BREAKFAST",15,312
"SSFO",2018,"SAN DIEGO","2018-06-01","OCEANSIDE UNIFIED","BALDERRAMA PARK","SSFO_LUNCH","SSFO_LUNCH",15,2061
