CountyDesc,FnsReportTypeDesc,FnsReportDate,ProgramCode,ProgramGroupYear,Name,SponsorTypeCode,MealGroupCode,MealTypeCode,SiteQty,DaysServedQty,MlsServedFree,MlsServedRedc,MlsServedPaid,MlsServedTotal,MlsServedFinal,AvgDailyMeals,AvgDailyParticipationQty
SAN DIEGO,Summer Food Service Program (FNS418),Aug 2015,SFSP,2015,"Navy Region Southwest, Child and Youth Programs",GOVERMENT,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,3,16,1200,0,0,1200,1200,75,75
SAN DIEGO,Summer Food Service Program (FNS418),Aug 2015,SFSP,2015,"Navy Region Southwest, Child and Youth Programs",GOVERMENT,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,3,16,1442,0,0,1442,1442,90.125,91
SAN DIEGO,Summer Food Service Program (FNS418),Aug 2015,SFSP,2015,LA JOLLA BAND OF LUISENO,PRIVATENONPROFIT,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,1,2,59,0,0,59,59,29.5,29
SAN DIEGO,Summer Food Service Program (FNS418),Aug 2015,SFSP,2015,LA JOLLA BAND OF LUISENO,PRIVATENONPROFIT,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,1,2,54,0,0,54,54,27,27
SAN DIEGO,Summer Food Service Program (FNS418),Aug 2015,SFSP,2015,KAREN ORGANIZATION OF SAN DIEGO,PRIVATENONPROFIT,SFSP_LUNCH,SFSP_LUNCH_VENDED,1,19,633,0,0,633,633,33.3158,34
SAN DIEGO,Summer Food Service Program (FNS418),Aug 2015,SFSP,2015,KAREN ORGANIZATION OF SAN DIEGO,PRIVATENONPROFIT,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,1,14,313,0,0,313,313,22.3571,23
SAN DIEGO,Summer Food Service Program (FNS418),Aug 2015,SFSP,2015,HEAVEN'S WINDOWS,PRIVATENONPROFIT,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,6,19,517,0,0,517,517,27.2105,30
SAN DIEGO,Summer Food Service Program (FNS418),Aug 2015,SFSP,2015,HEAVEN'S WINDOWS,PRIVATENONPROFIT,SFSP_LUNCH,SFSP_LUNCH_VENDED,6,19,53,0,0,53,53,2.7895,30
SAN DIEGO,Summer Food Service Program (FNS418),Aug 2015,SFSP,2015,HEAVEN'S WINDOWS,PRIVATENONPROFIT,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,1,1,384,0,0,384,384,384,376
SAN DIEGO,Summer Food Service Program (FNS418),Aug 2015,SFSP,2015,HEAVEN'S WINDOWS,PRIVATENONPROFIT,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,2,11,388,0,0,388,388,35.2727,35
SAN DIEGO,Summer Food Service Program (FNS418),Aug 2015,SFSP,2015,HEAVEN'S WINDOWS,PRIVATENONPROFIT,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,5,6,1063,0,0,1063,1063,177.1667,174
SAN DIEGO,Summer Food Service Program (FNS418),Aug 2015,SFSP,2015,HEAVEN'S WINDOWS,PRIVATENONPROFIT,SFSP_SUPPER,SFSP_SUPPER_SELFPREP,1,6,132,0,0,132,132,22,22
SAN DIEGO,Summer Food Service Program (FNS418),Sep 2015,SFSP,2015,Boys & Girls Club of Greater San Diego,PRIVATENONPROFIT,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,11,21,25564,0,0,25564,25564,1217.3333,1218
SAN DIEGO,Summer Food Service Program (FNS418),Sep 2015,SFSP,2015,Boys & Girls Club of Greater San Diego,PRIVATENONPROFIT,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,4,4,1191,0,0,1191,1191,297.75,298
SAN DIEGO,Summer Food Service Program (FNS418),Sep 2015,SFSP,2015,HEAVEN'S WINDOWS,PRIVATENONPROFIT,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,5,27,3959,0,0,3959,3959,146.6296,144
SAN DIEGO,Summer Food Service Program (FNS418),Jun 2015,SFSP,2015,Salvation Army-San Diego A California Corporation,CAMP,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,1,14,1191,0,0,1191,1191,85.0714,86
SAN DIEGO,Summer Food Service Program (FNS418),Jun 2015,SFSP,2015,Salvation Army-San Diego A California Corporation,CAMP,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,2,14,4280,0,0,4280,4280,305.7143,306
SAN DIEGO,Summer Food Service Program (FNS418),Jun 2015,SFSP,2015,Salvation Army-San Diego A California Corporation,CAMP,SFSP_SUPPER,SFSP_SUPPER_SELFPREP,1,14,1192,0,0,1192,1192,85.1429,86
SAN DIEGO,Summer Food Service Program (FNS418),Jun 2015,SFSP,2015,Boys & Girls Club of Greater San Diego,PRIVATENONPROFIT,SFSP_LUNCH,SFSP_LUNCH_VENDED,7,17,6679,0,0,6679,6679,392.8824,386
SAN DIEGO,Summer Food Service Program (FNS418),Jun 2015,SFSP,2015,Boys & Girls Club of Greater San Diego,PRIVATENONPROFIT,SFSP_CCNSP,SFSP_SNACK_CCNSP_SELFPREP,11,11,10757,0,0,10757,10757,977.9091,978
SAN DIEGO,Summer Food Service Program (FNS418),Jun 2015,SFSP,2015,Boys & Girls Club of Greater San Diego,PRIVATENONPROFIT,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,8,17,1138,0,0,1138,1138,66.9412,597
SAN DIEGO,Summer Food Service Program (FNS418),Jun 2015,SFSP,2015,Boys & Girls Club of Greater San Diego,PRIVATENONPROFIT,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,8,17,9088,0,0,9088,9088,534.5882,597
SAN DIEGO,Summer Food Service Program (FNS418),Jun 2015,SFSP,2015,"Vista, City of",GOVERMENT,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,1,17,1372,0,0,1372,1372,80.7059,80
SAN DIEGO,Summer Food Service Program (FNS418),Jun 2015,SFSP,2015,"Vista, City of",GOVERMENT,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,1,17,1630,0,0,1630,1630,95.8824,94
