"fnsreportdate","academicyear","programcode","programgroupyear","county","sponsorname","siteid","sitename","mealtypecode","daysservedqty","mlsservedfree","mlsservedredc","mlsservedpaid","mlsservedtotal"
2016-12-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_LUNCH","12",2821,454,356,3631
2016-12-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","12",1492,0,0,1492
2017-01-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","15",1955,208,233,2396
2017-01-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_LUNCH","15",3535,582,398,4515
2017-01-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","15",1779,0,0,1779
2017-02-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","18",2323,261,256,2840
2017-02-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_LUNCH","18",4143,675,494,5312
2017-02-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","18",2077,0,0,2077
2017-03-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","13",1614,190,213,2017
2017-03-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_LUNCH","13",3004,499,363,3866
2017-03-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","13",1292,0,0,1292
2017-04-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","20",2315,277,320,2912
2017-04-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_LUNCH","20",4543,732,535,5810
2017-04-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","20",2235,0,0,2235
2017-05-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","22",2821,345,387,3553
2017-05-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_LUNCH","22",4841,770,595,6206
2017-05-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","22",1590,0,0,1590
2017-06-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","2",196,28,31,255
2017-06-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_LUNCH","2",300,49,43,392
2017-06-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CASTLE PARK ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","2",118,0,0,118
2016-07-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","8",264,109,269,642
2016-07-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_LUNCH","8",523,240,936,1699
2016-08-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","23",951,459,1061,2471
2016-08-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_LUNCH","23",1484,960,2859,5303
2016-09-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","11",270,180,404,854
2016-09-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_LUNCH","11",651,524,1534,2709
2016-10-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","20",719,471,1052,2242
2016-10-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_LUNCH","20",1293,993,2722,5008
2016-11-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","16",627,414,859,1900
2016-11-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_LUNCH","16",1115,803,2205,4123
2016-12-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","12",392,247,571,1210
2016-12-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_LUNCH","12",809,531,1627,2967
2017-01-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","15",597,320,753,1670
2017-01-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_LUNCH","15",1144,700,2087,3931
2017-02-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","18",749,455,895,2099
2017-02-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_LUNCH","18",1340,936,2293,4569
2017-03-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","13",427,310,407,1144
2017-03-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_LUNCH","13",1003,777,1619,3399
2017-04-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","20",881,541,881,2303
2017-04-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_LUNCH","20",1626,1191,2487,5304
2017-05-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","22",1030,579,1033,2642
2017-05-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_LUNCH","22",1732,1302,2747,5781
2017-06-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","2",57,37,64,158
2017-06-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA HILLS ELEMENTARY","NSLP_LUNCH","2",115,80,189,384
2016-07-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_BREAKFAST_SEVERENEED","8",1330,546,708,2584
2016-07-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_LUNCH","8",2131,851,1387,4369
2016-07-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_SNACK_AREAELIGIBLE","8",622,0,0,622
2016-08-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_BREAKFAST_SEVERENEED","23",4564,2038,2478,9080
2016-08-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_LUNCH","23",6570,2980,3992,13542
2016-08-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_SNACK_AREAELIGIBLE","23",2020,0,0,2020
2016-09-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_BREAKFAST_SEVERENEED","11",1187,531,724,2442
2016-09-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_LUNCH","11",2709,1216,2095,6020
2016-09-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_SNACK_AREAELIGIBLE","11",936,0,0,936
2016-10-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_BREAKFAST_SEVERENEED","20",5745,1610,2079,9434
2016-10-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_LUNCH","20",5763,2701,3819,12283
2016-10-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_SNACK_AREAELIGIBLE","20",1752,0,0,1752
2016-11-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_BREAKFAST_SEVERENEED","16",4060,1671,2103,7834
2016-11-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_LUNCH","16",4836,2320,3060,10216
2016-11-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_SNACK_AREAELIGIBLE","16",1378,0,0,1378
2016-12-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_BREAKFAST_SEVERENEED","12",2278,1008,1230,4516
2016-12-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_LUNCH","12",3344,1574,2140,7058
2016-12-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_SNACK_AREAELIGIBLE","12",1055,0,0,1055
2017-01-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_BREAKFAST_SEVERENEED","15",3582,1586,1895,7063
2017-01-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_LUNCH","15",4475,2053,2641,9169
2017-01-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_SNACK_AREAELIGIBLE","15",1327,0,0,1327
2017-02-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_BREAKFAST_SEVERENEED","18",4428,2059,2064,8551
2017-02-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_LUNCH","18",5325,2477,2925,10727
2017-02-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_SNACK_AREAELIGIBLE","18",1516,0,0,1516
2017-03-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_BREAKFAST_SEVERENEED","13",2484,1132,1129,4745
2017-03-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_LUNCH","13",3647,1691,2042,7380
2017-03-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_SNACK_AREAELIGIBLE","13",1121,0,0,1121
2017-04-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_BREAKFAST_SEVERENEED","20",4619,1885,2048,8552
2017-04-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_LUNCH","20",6318,2772,3268,12358
2017-04-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_SNACK_AREAELIGIBLE","20",1652,0,0,1652
2017-05-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_BREAKFAST_SEVERENEED","22",5565,1998,2068,9631
2017-05-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_LUNCH","22",6872,3060,3602,13534
2017-05-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_SNACK_AREAELIGIBLE","22",1789,0,0,1789
2017-06-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_BREAKFAST_SEVERENEED","2",135,16,28,179
2017-06-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_LUNCH","2",308,124,181,613
2017-06-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CHULA VISTA LEARNING COMMUNITY CHARTER","NSLP_SNACK_AREAELIGIBLE","2",141,0,0,141
2016-07-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_BREAKFAST_SEVERENEED","8",148,88,190,426
2016-07-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_LUNCH","8",456,276,734,1466
2016-08-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_BREAKFAST_SEVERENEED","23",478,340,630,1448
2016-08-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_LUNCH","23",1457,907,2431,4795
2016-09-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_BREAKFAST_SEVERENEED","11",278,200,303,781
2016-09-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_LUNCH","11",662,494,1330,2486
2016-10-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_BREAKFAST_SEVERENEED","20",484,363,557,1404
2016-10-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_LUNCH","20",1236,921,2294,4451
2016-11-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_BREAKFAST_SEVERENEED","16",494,339,469,1302
2016-11-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_LUNCH","16",1086,827,1919,3832
2016-12-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_BREAKFAST_SEVERENEED","12",341,206,348,895
2016-12-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_LUNCH","12",806,569,1472,2847
2017-01-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_BREAKFAST_SEVERENEED","15",414,247,407,1068
2017-01-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_LUNCH","15",1063,645,1731,3439
2017-02-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_BREAKFAST_SEVERENEED","18",525,300,543,1368
2017-02-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_LUNCH","18",1339,760,2058,4157
2017-03-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_BREAKFAST_SEVERENEED","13",365,216,393,974
2017-03-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_LUNCH","13",966,551,1571,3088
2017-04-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_BREAKFAST_SEVERENEED","20",640,274,592,1506
2017-04-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_LUNCH","20",1488,819,2373,4680
2017-05-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_BREAKFAST_SEVERENEED","22",695,345,662,1702
2017-05-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_LUNCH","22",1671,896,2658,5225
2017-06-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_BREAKFAST_SEVERENEED","2",57,22,52,131
2017-06-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"CLEAR VIEW","NSLP_LUNCH","2",116,61,356,533
2016-07-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","8",537,141,98,776
2016-07-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_LUNCH","8",1045,305,630,1980
2016-07-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","8",534,0,0,534
2016-08-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","23",1502,457,280,2239
2016-08-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_LUNCH","23",3384,1034,1488,5906
2016-08-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","23",1828,0,0,1828
2016-09-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","11",701,271,149,1121
2016-09-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_LUNCH","11",1635,649,640,2924
2016-09-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","11",860,0,0,860
2016-10-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","20",869,396,150,1415
2016-10-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_LUNCH","20",2565,976,896,4437
2016-10-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","20",1529,0,0,1529
2016-11-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","16",917,322,190,1429
2016-11-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_LUNCH","16",2160,807,719,3686
2016-11-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","16",1220,0,0,1220
2016-12-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","12",589,192,123,904
2016-12-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_LUNCH","12",1638,586,525,2749
2016-12-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","12",895,0,0,895
2017-01-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","15",903,254,133,1290
2017-01-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_LUNCH","15",2089,729,723,3541
2017-01-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","15",1111,0,0,1111
2017-02-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","18",1015,319,247,1581
2017-02-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_LUNCH","18",2446,852,942,4240
2017-02-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","18",1310,0,0,1310
2017-03-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","13",688,173,186,1047
2017-03-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_LUNCH","13",1740,584,686,3010
2017-03-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","13",838,0,0,838
2017-04-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","20",1125,341,276,1742
2017-04-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_LUNCH","20",2735,960,1013,4708
2017-04-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_SNACK_AREAELIGIBLE","20",1357,0,0,1357
2017-05-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_BREAKFAST_SEVERENEED","22",1272,330,285,1887
2017-05-01,"2016-2017","NSLP",2017,"SAN DIEGO","CHULA VISTA ELEMENTARY",NA,"COOK (HAZEL GOES) ELEMENTARY","NSLP_LUNCH","22",3093,1015,1073,5181
